RealX,RealY,Velocity,Acceleration,TrialTime,ReactionTime,TouchTime,MovementTimeDat,TouchRegistered,TouchX,TouchY,TouchOnTarget,TargetDisparity,ROIleft,ROItop,ROIright,ROIbottom,MovementTime
-248.618557503533,-103.155624641876,631.387341446629,1.41542597432931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-249.876393008601,-103.044046230226,632.802767420958,2.04118813620755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-251.13601498979,-102.921124164151,634.843955557166,2.91096599349964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-252.398669690477,-102.787668184656,637.754921550665,3.97888458546186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-253.666184277882,-102.645077404574,641.733806136127,4.6775507957816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-254.940785410235,-102.494475063434,646.411356931909,5.32690314143952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-256.223908503156,-102.336406414126,651.738260073348,5.85079125331731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-257.516869960488,-102.171174127851,657.589051326666,6.3914169743681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-258.820644818926,-101.998360470395,663.980468301034,6.77291465366841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-260.136225247107,-101.817450586395,670.753382954702,6.6042271077722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-261.464255293309,-101.627775602898,677.357610062474,6.00827516344293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-262.804137989688,-101.427856400258,683.365885225917,5.63845844145328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-264.154322795336,-101.215826395403,689.004343667371,5.78229341017527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
